start,end,date,deviceid,end_survey,audit,enumerator_id,province,district,village,settlement_name,iset_code,aggregate,location,intro,consent,ki_gender,ki_age,popn_note,iset_population,migrant_population,migrant_population.idp,migrant_population.prolong,migrant_population.protract,migrant_population.refugee,migrant_population.returnee,migrant_population.economic,migrant_population.nomad,idp_hhs,idp_indvl,prolonged_hhs,prolonged_indvl,protracted_hhs,protracted_indvl,idp_3mo_hhs,idp_prov_origin,idp_dist_origin,refugee_hhs,refugee_indvl,returnee_hhs,returnee_indvl,returnee_origin,returnee_paki_prov,returnee_iran_prov,returnee_3mo_hhs,recentreturn_challenge,recentreturn_challenge.country_return,recentreturn_challenge.age,recentreturn_challenge.health,recentreturn_challenge.other,recentreturn_challenge.none,recentreturn_challenge_other,economic_hhs,economic_indvl,nomad_hhs,nomad_indvl,host_hhs,host_indvl,vuln_note,disability,chronic_ill,elderly,female_hoh,ethnic_groups,ethnic_groups.aimaq,ethnic_groups.arab,ethnic_groups.baloch,ethnic_groups.hazara,ethnic_groups.nuristani,ethnic_groups.jat,ethnic_groups.jogi,ethnic_groups.pashtun,ethnic_groups.pashayee,ethnic_groups.tajik,ethnic_groups.turkmen,ethnic_groups.uzbek,ethnic_groups.other,ethnic_groups_other,five_years,relocate_plan,relocate_pushpull,relocate_pushpull.intimidate,relocate_pushpull.land_dispute,relocate_pushpull.no_work,relocate_pushpull.join_family,relocate_pushpull.better_security,relocate_pushpull.better_service,relocate_pushpull.other,relocate_pushpull.better_job,relocate_pushpull_other,covid_note,covid_aware,covid_concern,covid_prevent,covid_info,covid_info.government,covid_info.comm_leader,covid_info.un_ngo,covid_info.media,covid_info.text,covid_info.health_worker,covid_info.fam_friend,covid_info.other,covid_info_other,covid_safeprac,covid_safeprac.handwash,covid_safeprac.distancing,covid_safeprac.isolate,covid_safeprac.masks_ifsick,covid_safeprac.masks,covid_safeprac.no_face,covid_safeprac.no_gather,covid_safeprac.other,covid_safeprac.none,covid_safeprac_other,covid_action,covid_action.none,covid_action.stay_home,covid_action.isolate,covid_action.self_meds,covid_action.speak_leader,covid_action.pharm_hosp,covid_action.trad_healer,covid_action.other,covid_action.dont_know,covid_action_other,covid_discriminate,covid_discriminate.females,covid_discriminate.males,covid_discriminate.children,covid_discriminate.elderly,covid_discriminate.chronic_ill,covid_discriminate.disabled,covid_discriminate.returnee,covid_discriminate.minorities,covid_discriminate.other,covid_discriminate.none,covid_discriminate_other,discrimate_result,discrimate_result.evicted_hh,discrimate_result.evicted_iset,discrimate_result.denied_finance,discrimate_result.denied_services,discrimate_result.harrass_verbal,discrimate_result.harass_physical,discrimate_result.domestic_abuse,discrimate_result.other,discrimate_result_other,wash_note,water_point,water_point_no,tap_sanitize,wash_gbv,handwash_location,handwash_location.private,handwash_location.public_facility,handwash_location.public,handwash_location.open,handwash_location.other,handwash_location_other,handwash_device,handwash_device_other,soap_avail,time_handwash_meal,time_handwash_toilet,time_handwash_return,handwash_crowded,water_distance,water_source,water_source_other,water_barrier,water_barrier.busy,water_barrier.unpleasent,water_barrier.low_capacity,water_barrier.unsafe,water_barrier.distance,water_barrier.expensive,water_barrier.other,water_barrier.none,water_barrier_other,water_barrier_group,water_barrier_who,water_barrier_who.females,water_barrier_who.males,water_barrier_who.children,water_barrier_who.elderly,water_barrier_who.chronic_ill,water_barrier_who.disabled,water_barrier_who.returnee,water_barrier_who.minorities,water_barrier_who.other,water_barrier_who.none,water_barrier_who_other,health_note,health_distance,health_inaccess,health_inaccess.pharmacy,health_inaccess.travel,health_inaccess.trad_healer,health_inaccess.none,health_inaccess.other,health_inaccess_other,inaccess_distance,health_gbv,health_use_recent,health_use_satisfy,health_use_unsatisfy,health_use_unsatisfy.hours,health_use_unsatisfy.expensive,health_use_unsatisfy.drug_unavail,health_use_unsatisfy.staff_behave,health_use_unsatisfy.crowded,health_use_unsatisfy.other,health_use_unsatisfy.dont_know,health_use_unsatisfy.prefer_not,health_use_unsatisfy_other,health_barrier,health_barrier.where_confuse,health_barrier.cost_transport,health_barrier.cost_treat,health_barrier.cost_drugs,health_barrier.culture,health_barrier.safety,health_barrier.travel_time,health_barrier.centre_capacity,health_barrier.denied,health_barrier.other,health_barrier.none,health_barrier_other,health_barrier_group,health_barrier_who,health_barrier_who.females,health_barrier_who.males,health_barrier_who.children,health_barrier_who.elderly,health_barrier_who.chronic_ill,health_barrier_who.disabled,health_barrier_who.returnee,health_barrier_who.minorities,health_barrier_who.other,health_barrier_who.none,health_barrier_who_other,covid_coping,covid_coping.withdraw,covid_coping.angry,covid_coping.risky_behave,covid_coping.physical_ache,covid_coping.substance,covid_coping.none,covid_coping.other,covid_coping_other,mhpss_aware,mhpss_services,mhpss_services.comm_leader,mhpss_services.ngo,mhpss_services.comm_group,mhpss_services.clinical,mhpss_services.referrals,mhpss_services.other,mhpss_services_other,mhpss_use,mhpss_use_why,mhpss_use_why.service_hose,mhpss_use_why.treatment_iset,mhpss_use_why.staff_behave,mhpss_use_why.crowded,mhpss_use_why.other,mhpss_use_why.dont_know,mhpss_use_why.prefer_not,mhpss_use_why_other,mhpss_secondary,mhpss_secondary.more_gbv,mhpss_secondary.more_poverty,mhpss_secondary.health_issue,mhpss_secondary.comm_violence,mhpss_secondary.more_insecure,mhpss_secondary.no_ngo_access,mhpss_secondary.other,mhpss_secondary.none,mhpss_secondary_other,protection_note,safe_likert,safety_change,safety_gbv,move_free_m,move_why_m,move_why_m.harrass,move_why_m.culture_barrier,move_why_m.covid,move_why_m.no_document,move_why_m.unsafe,move_why_m.debt,move_why_m.other,move_why__m_other,move_free_f,move_why_f,move_why_f.harrass,move_why_f.culture_barrier,move_why_f.covid,move_why_f.no_document,move_why_f.unsafe,move_why_f.debt,move_why_f.other,move_why_f_other,host_relation,relocation,host_dispute,host_dispute_other,comm_represent,site_land,site_land_owner,site_land_owner_other,rent,eviction,eviction_why,eviction_why.rent,eviction_why.dispute_rent,eviction_why.dispute_own,eviction_why.dispute_other,eviction_why.dispute_host,eviction_why.private,eviction_why.other,eviction_why_other,eviction_threat,eviction_threat_other,eviction_threat_why,eviction_threat_why.local_auth,eviction_threat_why.government,eviction_threat_why.host_comm,eviction_threat_why.other,eviction_threat_why_other,shelter_note,shelter_type,shelter_type_other,accom,accom_other,tenure,tenure_written,tenure_written_other,hh_rooms,covid_shelter,covid_shelter_other,covid_sitespace,sim_card,fsl_note,livelihood,livelihood_other,work_change,unemploy_coping,unemploy_coping.spend_saving,unemploy_coping.sell_asset,unemploy_coping.borrow_debt,unemploy_coping.non_food_spend,unemploy_coping.rely_aid,unemploy_coping.sell_aid,unemploy_coping.begging,unemploy_coping.other,unemploy_coping.dont_know,unemploy_coping_other,market_walking,market_soldout,soldout_item,soldout_item.food,soldout_item.soap,soldout_item.hygiene,soldout_item.fuel,soldout_item.construct_mat,soldout_item.clothing,soldout_item.tarpaulin,soldout_item.buckets_hose,soldout_item.kitchen_mat,soldout_item.blanket,soldout_item.other,soldout_item_other,food_source,food_source.ngo,food_source.market_inside,food_source.market_outsided,food_source.own_production,food_source.family,food_source.other,food_source.dont_know,food_source_other,food_access,aid_provided,aid_type,aid_type.education,aid_type.food,aid_type.health,aid_type.livelihoods,aid_type.wash,aid_type.protection,aid_type.shelter,aid_type.nfi,aid_type.winter,aid_type.other,aid_type.cash,aid_type_other,aid_govt,aid_services,aid_services_other,edu_note,school_distance,school_closed,school_alternatives,school_alternatives.other_facility,school_alternatives.home_school,school_alternatives.other,school_alternatives.no,school_alternatives.dont_know,school_alt_other,thankyou,village_other,enumerator_uuid,iset_indvl,iset_hhs,gbv_incident,_id,_uuid,_submission_time,_validation_status,_index
2020-05-20T10:18:10.592+04:30,2020-05-20T10:52:15.899+04:30,43971,8.67813E+14,2020-05-20T10:52:15.899+04:30,,21,kunar,narang,Sherkai,Lamatak,KNR_023,,rural,,yes,male,18_29,,mixed,idp prolong protract economic,1,1,1,0,0,1,0,6,54,20,180,10,90,0,,,,,,,,,,,,,,,,,,6,54,,,1158,10422,,20,100,150,20,pashtun,0,0,0,0,0,0,0,1,0,0,0,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,government comm_leader media,1,1,0,1,0,0,0,0,,handwash distancing isolate masks_ifsick,1,1,1,1,0,0,0,0,0,,stay_home isolate self_meds,0,1,1,1,0,0,0,0,0,,chronic_ill,0,0,0,0,1,0,0,0,0,0,,denied_finance,0,0,1,0,0,0,0,0,,,yes,3,no,no,private,1,0,0,0,0,,,,yes,yes,yes,no,,yes,pipe,,busy,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,,,,cost_drugs centre_capacity,0,0,0,1,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,withdraw angry,1,1,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_gbv more_poverty,1,1,0,0,0,0,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,police,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,tenure_doc,,2,tools,,no,yes,,farm_crop,,part_stop,spend_saving,1,0,0,0,0,0,0,0,0,,yes,yes,food,1,0,0,0,0,0,0,0,0,0,0,,market_inside,0,1,0,0,0,0,0,,yes,yes,education food wash,1,1,0,0,1,0,0,0,0,0,0,,no,,,,yes,yes,other_facility home_school,1,1,0,0,0,,,,,,,,99835326,988d33d7-65a9-40fd-a375-787c2b6b7ca1,2020-05-20T09:22:44,,356
2020-05-20T10:55:49.015+04:30,2020-05-20T12:17:16.098+04:30,43971,8.67813E+14,2020-05-20T12:17:16.098+04:30,,21,kunar,shigal,Sangarsha,Koz Shenkorak,KNR_024,,rural,,yes,male,18_29,,mixed,idp prolong protract returnee economic,1,1,1,0,1,1,0,13,91,35,245,40,280,0,,,,,5,35,pakistan,khyber_p,,0,,,,,,,,14,98,,,2893,20251,,20,150,1600,70,pashtun,0,0,0,0,0,0,0,1,0,0,0,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,government comm_leader media text,1,1,0,1,1,0,0,0,,handwash distancing isolate masks_ifsick,1,1,1,1,0,0,0,0,0,,stay_home isolate,0,1,1,0,0,0,0,0,0,,elderly,0,0,0,1,0,0,0,0,0,0,,denied_services,0,0,0,1,0,0,0,0,,,yes,14,no,yes,public,0,0,1,0,0,,handpump,,yes,yes,yes,no,no,yes,pipe,,busy,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,yes,,,,,,,,,,,cost_transport,0,1,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,withdraw angry,1,1,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_gbv more_poverty,1,1,0,0,0,0,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,tenure_doc,,2,tools,,no,yes,,unskilled,,full_stop,spend_saving borrow_debt,1,0,1,0,0,0,0,0,0,,no_further,yes,food hygiene,1,0,1,0,0,0,0,0,0,0,0,,market_inside,0,1,0,0,0,0,0,,yes,dont_know,,,,,,,,,,,,,,no,,,,yes,yes,home_school,0,1,0,0,0,,,,,,,,99835422,2478e3e9-52b1-4721-8e0c-ea21d24da7a9,2020-05-20T09:22:59,,357
2020-05-27T10:47:57.979+04:30,2020-05-27T11:18:01.444+04:30,43978,3.52707E+14,2020-05-27T11:18:01.444+04:30,,17,kunar,dara_e_pech,manogai,Manogai,KNR_026,,dist_centre,,yes,male,50_59,,mixed,idp prolong protract refugee returnee economic,1,1,1,1,1,1,0,5,35,3,21,6,42,1,kunar,dangam,2,14,4,28,pakistan,khyber_p,,0,,,,,,,,10,70,,,50,350,,1,11,10,3,pashtun,0,0,0,0,0,0,0,1,0,0,0,0,0,,yes,yes,no_work,0,0,1,0,0,0,0,0,,,yes,yes,yes,media text fam_friend,0,0,0,1,1,0,1,0,,handwash isolate,1,0,1,0,0,0,0,0,0,,self_meds,0,0,0,1,0,0,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,10,no,no,private,1,0,0,0,0,,,,no,yes,yes,dont_know,,yes,pump_private,,distance,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,no,hours drug_unavail crowded,1,0,1,0,1,0,0,0,,cost_transport cost_treat cost_drugs centre_capacity,0,1,1,1,0,0,0,1,0,0,0,,yes,females chronic_ill,1,0,0,0,1,0,0,0,0,0,,none,0,0,0,0,0,1,0,,dont_know,,,,,,,,,,,,,,,,,,,more_gbv more_poverty health_issue comm_violence,1,1,1,1,0,0,0,0,,,neutral,no_change,no_change,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,no,dont_know,,,,,,,,,,dont_know,,,,,,,,,mud,,free_permiss,,verbal,,,2,shelter_repair,,,no,,farm_crop,,full_stop,spend_saving sell_asset borrow_debt non_food_spend,1,1,1,1,0,0,0,0,0,,yes,no,,,,,,,,,,,,,,market_outsided own_production family,0,0,1,1,1,0,0,,no,no,,,,,,,,,,,,,,no,,,,yes,yes,no,0,0,0,1,0,,,,,,,,101616420,5a3052fd-5be3-48a6-891c-675c49ea9d24,2020-05-27T12:50:49,,629
2020-05-21T08:08:39.982+04:30,2020-05-21T08:43:43.231+04:30,43972,8.67813E+14,2020-05-21T08:43:43.231+04:30,,21,kunar,chawkay,Babar,Kandar,KNR_027,,rural,,yes,male,50_59,,mixed,idp prolong protract returnee,1,1,1,0,1,0,0,3,21,15,105,10,70,0,,,,,6,42,pakistan,khyber_p,,0,,,,,,,,,,,,144,1008,,10,3,60,8,pashtun,0,0,0,0,0,0,0,1,0,0,0,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,comm_leader media text,0,1,0,1,1,0,0,0,,handwash distancing isolate,1,1,1,0,0,0,0,0,0,,stay_home,0,1,0,0,0,0,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,2,no,no,public,0,0,1,0,0,,handpump,,yes,yes,yes,no,yes,yes,pump_public,,busy,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,yes,,,,,,,,,,,cost_transport cost_drugs,0,1,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,withdraw,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_gbv more_poverty,1,1,0,0,0,0,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,tenure_doc,,2,tools,,no,yes,,skilled,,part_stop,spend_saving borrow_debt,1,0,1,0,0,0,0,0,0,,no_further,yes,food hygiene,1,0,1,0,0,0,0,0,0,0,0,,market_inside,0,1,0,0,0,0,0,,no,no,,,,,,,,,,,,,,no,,,,no_further,yes,other_facility home_school,1,1,0,0,0,,,,,,,,100358710,549e0644-202f-4e33-85ef-5a5d8cefdf88,2020-05-21T08:23:33,,473
2020-05-21T10:50:10.433+04:30,2020-05-21T11:19:21.146+04:30,43972,8.67813E+14,2020-05-21T11:19:21.146+04:30,,21,kunar,dara_e_pech,Barkand,Tankail,KNR_028,,rural,,yes,male,40_49,,mixed,idp prolong protract returnee economic,1,1,1,0,1,1,0,45,225,30,150,15,75,0,,,,,10,50,pakistan,khyber_p,,0,,,,,,,,10,50,,,250,1250,,15,50,17,15,pashtun,0,0,0,0,0,0,0,1,0,0,0,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,government comm_leader media,1,1,0,1,0,0,0,0,,handwash,1,0,0,0,0,0,0,0,0,,stay_home,0,1,0,0,0,0,0,0,0,,elderly chronic_ill,0,0,0,1,1,0,0,0,0,0,,denied_finance,0,0,1,0,0,0,0,0,,,yes,2,no,no,public,0,0,1,0,0,,handpump,,yes,yes,yes,no,no,yes,pipe,,busy,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,no_none,travel,0,1,0,0,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,withdraw,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_gbv more_poverty,1,1,0,0,0,0,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,deed,,2,tools,,no,yes,,unskilled,,full_stop,spend_saving borrow_debt,1,0,1,0,0,0,0,0,0,,yes,yes,food,1,0,0,0,0,0,0,0,0,0,0,,market_inside,0,1,0,0,0,0,0,,no,yes,food,0,1,0,0,0,0,0,0,0,0,0,,no,,,,yes,yes,no,0,0,0,1,0,,,,,,,,100358803,bff09e2a-83b1-47bf-bb11-19a473e1c09d,2020-05-21T08:23:43,,477
2020-05-21T09:29:40.128+04:30,2020-05-21T09:57:36.766+04:30,43972,8.67813E+14,2020-05-21T09:57:36.766+04:30,,21,kunar,khas_kunar,Kolalan,Zargaran,KNR_030,,rural,,yes,male,40_49,,mixed,idp prolong protract returnee economic,1,1,1,0,1,1,0,100,500,15,75,70,350,0,,,,,100,500,pakistan,khyber_p,,0,,,,,,,,6,30,,,59,295,,6,20,15,8,pashtun,0,0,0,0,0,0,0,1,0,0,0,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,comm_leader media text,0,1,0,1,1,0,0,0,,handwash distancing,1,1,0,0,0,0,0,0,0,,stay_home isolate,0,1,1,0,0,0,0,0,0,,elderly chronic_ill,0,0,0,1,1,0,0,0,0,0,,denied_finance,0,0,1,0,0,0,0,0,,,yes,8,no,no,public,0,0,1,0,0,,handpump,,yes,yes,yes,no,no,yes,pipe,,busy,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,,,,cost_drugs,0,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,withdraw angry risky_behave,1,1,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_gbv more_poverty,1,1,0,0,0,0,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,cdc,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,tenure_doc,,2,tools,,no,yes,,livestock,,part_stop,spend_saving borrow_debt,1,0,1,0,0,0,0,0,0,,yes,yes,food,1,0,0,0,0,0,0,0,0,0,0,,market_inside,0,1,0,0,0,0,0,,no,yes,education food,1,1,0,0,0,0,0,0,0,0,0,,no,,,,yes,yes,home_school,0,1,0,0,0,,,,,,,,100358752,98205941-5e1f-4581-9c01-eed7ab999d49,2020-05-21T08:23:37,,475
2020-05-21T12:29:07.552+04:30,2020-05-21T12:51:09.912+04:30,43972,8.67813E+14,2020-05-21T12:51:09.912+04:30,,21,kunar,watapur,Kamsai,Paironay,KNR_031,,rural,,yes,male,40_49,,mixed,idp prolong protract returnee economic,1,1,1,0,1,1,0,1,10,50,500,50,500,0,,,,,15,150,pakistan,khyber_p,,0,,,,,,,,6,60,,,28,280,,5,7,20,10,pashtun,0,0,0,0,0,0,0,1,0,0,0,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,comm_leader media text,0,1,0,1,1,0,0,0,,handwash distancing,1,1,0,0,0,0,0,0,0,,stay_home,0,1,0,0,0,0,0,0,0,,elderly chronic_ill,0,0,0,1,1,0,0,0,0,0,,denied_finance,0,0,1,0,0,0,0,0,,,yes,16,no,yes,public,0,0,1,0,0,,handpump,,yes,yes,yes,no,no,yes,pump_private,,unpleasent,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,no,hours expensive,1,1,0,0,0,0,0,0,,cost_drugs,0,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,withdraw angry,1,1,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_gbv more_poverty,1,1,0,0,0,0,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,tenure_doc,,2,tools,,yes,yes,,unskilled,,full_stop,spend_saving borrow_debt,1,0,1,0,0,0,0,0,0,,yes,no,,,,,,,,,,,,,,market_inside,0,1,0,0,0,0,0,,yes,no,,,,,,,,,,,,,,no,,,,yes,yes,home_school,0,1,0,0,0,,,,,,,,100358836,94b51f07-7921-451c-bc48-c06a34d80567,2020-05-21T08:23:45,,478
2020-05-27T08:37:07.925+04:30,2020-05-27T09:27:23.634+04:30,43978,3.52707E+14,2020-05-27T09:27:23.634+04:30,,17,kunar,asad_abad,Kerhala kalay,Qazyano Kalay,KNR_033,,prov_centre,,yes,male,30_39,,mixed,idp prolong protract refugee returnee economic,1,1,1,1,1,1,0,60,480,55,440,80,640,17,kunar,watapur,8,64,50,400,pakistan,khyber_p,,2,country_return,1,0,0,0,0,,25,200,,,322,2576,,40,80,100,30,pashtun,0,0,0,0,0,0,0,1,0,0,0,0,0,,yes,yes,no_work better_service,0,0,1,0,0,1,0,0,,,yes,yes,yes,government comm_leader media text health_worker fam_friend,1,1,0,1,1,1,1,0,,handwash distancing isolate masks_ifsick no_face no_gather,1,1,1,1,0,1,1,0,0,,stay_home isolate self_meds,0,1,1,1,0,0,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,90,no,no,private public_facility public,1,1,1,0,0,,handpump,,dont_know,yes,yes,yes,no,yes,pump_private,,busy low_capacity distance,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,no,hours expensive drug_unavail staff_behave crowded,1,1,1,1,1,0,0,0,,cost_transport cost_treat cost_drugs centre_capacity,0,1,1,1,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,withdraw risky_behave physical_ache,1,0,1,1,0,0,0,,yes,comm_leader clinical,1,0,0,1,0,0,,yes,,,,,,,,,,more_gbv more_poverty health_issue comm_violence,1,1,1,1,0,0,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,no,yes,rent dispute_rent,1,1,0,0,0,0,0,,yes,,host_comm,0,0,1,0,,,mud,,rent,,written,rent_agree,,2,relocate,,,yes,,unskilled,,full_stop,spend_saving sell_asset borrow_debt non_food_spend begging,1,1,1,1,0,0,1,0,0,,yes,no,,,,,,,,,,,,,,market_inside own_production,0,1,0,1,0,0,0,,no,yes,food wash protection,0,1,0,0,1,1,0,0,0,0,0,,yes,food_dist,,,yes,yes,home_school,0,1,0,0,0,,,,,,,,101615920,166d7259-bd32-4afc-844d-c6a48f2d2c74,2020-05-27T12:48:13,,626
2020-05-20T14:18:25.385+04:30,2020-05-20T15:05:06.557+04:30,43971,3.52707E+14,2020-05-20T15:05:06.557+04:30,,17,kunar,watapur,Malkana kalay,Simatam kalay,KNR_041,,rural,,yes,male,50_59,,mixed,idp prolong protract refugee returnee economic,1,1,1,1,1,1,0,10,70,20,140,50,350,7,kunar,dara_e_pech,4,28,130,910,pakistan,khyber_p,,0,,,,,,,,25,175,,,61,427,,20,15,120,40,pashtun other,0,0,0,0,0,0,0,1,0,0,0,0,1,Gojar,yes,no,,,,,,,,,,,,yes,yes,yes,government comm_leader media text health_worker fam_friend,1,1,0,1,1,1,1,0,,handwash distancing isolate masks_ifsick no_face no_gather,1,1,1,1,0,1,1,0,0,,stay_home isolate pharm_hosp,0,1,1,0,0,1,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,20,no,yes,private public_facility public,1,1,1,0,0,,handpump,,yes,yes,yes,yes,no,yes,pump_private,,busy distance,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,no_none,pharmacy travel,1,1,0,0,0,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,withdraw angry risky_behave physical_ache,1,1,1,1,0,0,0,,yes,comm_leader ngo clinical,1,1,0,1,0,0,,yes,,,,,,,,,,more_gbv more_poverty health_issue comm_violence,1,1,1,1,0,0,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,dont_know,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,verbal,,,2,rent_isolate,,,yes,,farm_crop,,full_stop,spend_saving sell_asset borrow_debt non_food_spend,1,1,1,1,0,0,0,0,0,,yes,no,,,,,,,,,,,,,,market_inside market_outsided own_production family,0,1,1,1,1,0,0,,no,yes,food,0,1,0,0,0,0,0,0,0,0,0,,yes,health,,,yes,yes,home_school,0,1,0,0,0,,,,,,,,99940589,12980e80-47f2-41ec-b9d5-23a2d330e1e9,2020-05-20T13:11:32,,438
2020-05-20T10:00:01.600+04:30,2020-05-20T10:42:31.108+04:30,43971,3.52707E+14,2020-05-20T10:42:31.110+04:30,,17,kunar,sar_kani,Tango,Tango camp,KNR_043,,rural,,yes,male,50_59,,discrete,idp prolong protract returnee economic,1,1,1,0,1,1,0,20,160,15,120,30,240,6,kunar,dara_e_pech,,,310,2480,pakistan,khyber_p,,0,,,,,,,,5,40,,,,,,20,60,50,10,nuristani pashtun pashayee,0,0,0,0,1,0,0,1,1,0,0,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,government comm_leader media text health_worker,1,1,0,1,1,1,0,0,,handwash distancing isolate no_gather,1,1,1,0,0,0,1,0,0,,stay_home isolate,0,1,1,0,0,0,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,20,no,no,private,1,0,0,0,0,,,,yes,yes,yes,yes,,yes,pump_private,,busy distance,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,,,,centre_capacity,0,0,0,0,0,0,0,1,0,0,0,,yes,females children,1,0,1,0,0,0,0,0,0,0,,withdraw risky_behave,1,0,1,0,0,0,0,,dont_know,,,,,,,,,,,,,,,,,,,more_gbv more_poverty health_issue more_insecure,1,1,1,0,1,0,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,government,,no,no,,,,,,,,,,no,,,,,,,,,mud,,own_no_document,,prefer_not,,,2,tools,,no,yes,,formal,,full_stop,spend_saving sell_asset borrow_debt non_food_spend begging,1,1,1,1,0,0,1,0,0,,yes,no,,,,,,,,,,,,,,market_inside market_outsided,0,1,1,0,0,0,0,,no,yes,food,0,1,0,0,0,0,0,0,0,0,0,,dont_know,,,,yes,yes,home_school,0,1,0,0,0,,,,,,,,99940286,4d6e1f5b-2354-4b85-b3db-d898257a8118,2020-05-20T13:10:52,,435
